Wiki_ID,genres
12078778,['Thriller']
473260,"['Drama', 'Thriller', 'Indie']"
31631257,"['Comedy', 'Romance Film']"
3748765,"['Drama', 'Comedy', 'Romance Film', 'Thriller', 'Crime', 'Mystery']"
7875638,['Comedy']
21820843,"['Thriller', 'Adventure', 'Action', 'Crime', 'World cinema']"
35944775,['Drama']
4179770,"['Drama', 'Comedy', 'Thriller', 'Action', 'Crime', 'Mystery']"
2817162,"['Comedy', 'Musical']"
31496522,"['Drama', 'Comedy', 'Crime']"
19816216,['Comedy']
654742,"['Adventure', 'Science Fiction', 'Family Film']"
2478900,"['Drama', 'Thriller', 'Crime', 'Mystery']"
1075838,"['Drama', 'Comedy', 'Adventure', 'Indie']"
464724,"['Comedy', 'Indie']"
26009166,"['Drama', 'Comedy', 'Action', 'Crime', 'World cinema']"
15499614,['Comedy']
16770876,"['Thriller', 'Adventure', 'Action', 'Crime']"
3931502,"['Drama', 'Family Film']"
4090453,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
1329088,"['Drama', 'Comedy', 'Adventure', 'Action', 'History']"
7422533,"['Drama', 'Comedy', 'Adventure', 'Action', 'Family Film']"
2396115,['Romance Film']
13368316,"['Drama', 'Indie', 'World cinema', 'Documentary']"
2895680,"['Drama', 'Comedy', 'Indie', 'Family Film']"
2982322,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
27736078,"['Drama', 'World cinema', 'Family Film', 'Musical']"
261023,"['Comedy', 'Romance Film']"
1124348,"['Comedy', 'Action']"
33270,"['Drama', 'Comedy', 'Romance Film']"
4908122,['Drama']
2638634,"['Drama', 'Science Fiction', 'Horror']"
9051332,"['Drama', 'Comedy', 'Romance Film']"
20528646,"['Comedy', 'History']"
6060885,"['Drama', 'Romance Film', 'Adventure', 'Action']"
193862,"['Comedy', 'Romance Film']"
14006186,['Drama']
16174644,"['Drama', 'Romance Film']"
2484540,"['Comedy', 'Thriller', 'Indie', 'Mystery']"
973077,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
4848522,"['Drama', 'Documentary']"
6335418,"['Drama', 'Thriller', 'Action', 'Crime', 'Indie']"
5646957,"['Comedy', 'Family Film']"
336808,"['Comedy', 'Thriller', 'Action', 'Mystery']"
26449607,['Documentary']
3553915,"['Comedy', 'Crime']"
640370,"['Drama', 'Comedy', 'Indie', 'Documentary']"
12714295,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction', 'History']"
12624367,"['Comedy', 'Romance Film']"
675935,"['Comedy', 'Science Fiction', 'Family Film']"
8896753,"['Thriller', 'Crime', 'Horror', 'Mystery']"
5858177,"['Drama', 'Adventure', 'Action']"
7510686,['Musical']
17920,"['Comedy', 'Indie']"
15968423,"['Thriller', 'Adventure', 'Action', 'Crime']"
695249,"['Comedy', 'Action', 'Crime', 'Family Film']"
79729,"['Drama', 'Family Film']"
7165631,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
4901314,"['Drama', 'Comedy']"
2636543,"['Drama', 'Comedy']"
11783565,"['Drama', 'Romance Film', 'World cinema']"
7128210,"['Drama', 'Comedy', 'Thriller', 'Adventure', 'Action', 'Crime', 'World cinema']"
695266,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
5130016,['Comedy']
24659118,['Drama']
27812724,"['Drama', 'Comedy', 'Indie']"
3227819,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
2051753,['Comedy']
9749808,['Comedy']
25818705,"['Drama', 'World cinema']"
2425302,"['Thriller', 'Indie', 'Horror']"
3894411,"['Drama', 'Comedy', 'Romance Film']"
374885,"['Drama', 'Comedy', 'Romance Film']"
27386187,"['Documentary', 'History']"
67371,"['Comedy', 'Thriller', 'Crime', 'Indie', 'Mystery']"
22293320,"['Drama', 'Romance Film']"
17177246,"['Drama', 'Thriller', 'Indie', 'World cinema', 'History']"
14683918,"['Drama', 'Crime', 'Indie']"
31066828,"['Thriller', 'Crime']"
733213,"['Drama', 'Comedy', 'Romance Film', 'Family Film', 'Teen']"
1188824,"['Comedy', 'Thriller', 'Crime']"
68047,"['Drama', 'History']"
18545216,"['Drama', 'Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
5354764,"['Drama', 'History']"
7406383,"['Drama', 'Thriller', 'Mystery']"
22641486,"['Drama', 'Documentary', 'History']"
26847775,"['Adventure', 'Documentary']"
3296570,"['Thriller', 'Adventure', 'Action']"
11473237,"['Drama', 'Indie']"
13429005,"['Drama', 'Romance Film', 'World cinema']"
448735,"['Comedy', 'Science Fiction', 'Family Film']"
1609729,"['Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
13473149,"['Comedy', 'Romance Film', 'Adventure', 'Action', 'Crime', 'World cinema', 'Musical']"
249838,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'Indie']"
6727137,"['Comedy', 'Romance Film']"
10526261,"['Drama', 'Crime', 'Indie']"
28103641,['Drama']
930379,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
11272068,"['Drama', 'Romance Film', 'World cinema']"
31724000,"['Drama', 'Comedy', 'Romance Film']"
11872722,"['Drama', 'Thriller', 'Crime', 'World cinema']"
11308555,"['Drama', 'Crime', 'Indie']"
18247508,['Comedy']
21381653,"['Comedy', 'World cinema', 'Science Fiction']"
33762271,"['Thriller', 'Action', 'Crime']"
22578108,"['Drama', 'Comedy']"
826482,"['Drama', 'Thriller', 'Crime', 'Horror']"
13769155,"['Indie', 'Documentary']"
1370704,"['Thriller', 'Indie', 'Horror']"
21544734,['Documentary']
13028513,"['Comedy', 'Indie', 'World cinema']"
2077360,"['Drama', 'Romance Film', 'Thriller', 'Indie']"
25160738,"['Drama', 'Documentary']"
3096492,"['Drama', 'Crime', 'Indie']"
18678217,"['Drama', 'Romance Film', 'Indie']"
171545,"['Drama', 'Indie']"
369790,"['Comedy', 'Adventure', 'Family Film']"
18471278,"['Drama', 'Indie']"
15132975,"['Comedy', 'Romance Film']"
1128175,"['Drama', 'Thriller', 'Adventure', 'Science Fiction']"
16167745,"['Drama', 'Romance Film', 'World cinema']"
187603,"['Drama', 'Crime', 'World cinema', 'Mystery']"
2709182,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
5210039,['Family Film']
26000105,"['Drama', 'Documentary', 'History']"
17856539,['Family Film']
76018,"['Comedy', 'Adventure', 'Action', 'Crime', 'Science Fiction', 'Family Film', 'Mystery']"
23159903,"['Comedy', 'Adventure']"
30275,"['Indie', 'Science Fiction', 'Horror', 'Mystery']"
2950304,"['Drama', 'Action', 'History']"
3756071,"['Comedy', 'Adventure', 'Indie', 'Family Film', 'Musical']"
1492011,['Documentary']
4303080,"['Drama', 'Thriller', 'Crime', 'Horror', 'Mystery']"
17203681,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
1139962,"['Drama', 'Romance Film', 'Teen']"
997918,"['Thriller', 'Crime']"
35905779,['Documentary']
894179,"['Drama', 'Thriller', 'Crime']"
985304,"['Drama', 'Thriller', 'Indie', 'Science Fiction', 'Horror']"
4562945,"['Comedy', 'Adventure', 'Action', 'Horror']"
924101,"['Drama', 'Crime', 'World cinema']"
29399698,['Thriller']
4084608,"['Drama', 'Comedy']"
3208449,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'Mystery']"
11532350,"['Comedy', 'Adventure', 'Family Film']"
1830472,"['Drama', 'Thriller', 'Adventure', 'Action']"
2174599,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'History']"
5740381,['Documentary']
7887331,"['Comedy', 'Science Fiction', 'Family Film']"
957322,"['Romance Film', 'Thriller', 'Adventure', 'Action', 'Science Fiction']"
6559383,"['Comedy', 'Adventure', 'Action', 'Crime']"
13408805,"['Thriller', 'Horror', 'Mystery']"
3454713,"['Drama', 'Comedy', 'Romance Film']"
6882568,['Comedy']
1348590,"['Drama', 'Adventure', 'Action', 'Crime', 'World cinema']"
2906058,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'World cinema']"
1808380,"['Drama', 'Thriller']"
23394871,"['Drama', 'Comedy']"
3901356,"['Drama', 'Science Fiction']"
6197489,"['Drama', 'Comedy', 'Romance Film']"
26092192,['Action']
8538374,"['Adventure', 'Science Fiction', 'Family Film']"
24894724,['Documentary']
210155,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction']"
1519082,"['Drama', 'Comedy', 'Thriller', 'Action', 'Family Film']"
3229585,"['Thriller', 'Adventure', 'Action', 'Science Fiction']"
399433,"['Drama', 'Romance Film', 'Adventure', 'Family Film', 'Musical', 'History']"
3645005,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime', 'Family Film']"
1458752,"['Comedy', 'Adventure', 'Family Film', 'Musical']"
1346905,"['Drama', 'Comedy', 'Indie']"
33792752,['Horror']
1051820,"['Drama', 'Comedy', 'Romance Film', 'Teen']"
8078282,"['Drama', 'Romance Film', 'Adventure', 'History']"
1854000,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
2171678,"['Romance Film', 'World cinema', 'Horror']"
689969,"['Drama', 'Comedy', 'Indie']"
586740,"['Comedy', 'Indie', 'Science Fiction']"
15122431,"['Drama', 'Comedy', 'Romance Film']"
7846363,"['Drama', 'Comedy', 'Indie']"
45568,"['Drama', 'Thriller', 'Science Fiction']"
3540323,['Comedy']
1731662,"['Comedy', 'Horror']"
25408157,['Comedy']
34406989,"['Romance Film', 'Indie', 'Documentary']"
34953010,"['Drama', 'Thriller', 'Action']"
26985757,"['Drama', 'Thriller']"
213224,"['Drama', 'Indie', 'Horror']"
11862690,"['Drama', 'Comedy', 'Romance Film', 'Indie', 'Teen']"
1020702,"['Drama', 'Romance Film', 'Thriller', 'Indie', 'Horror', 'Mystery']"
10815153,"['Drama', 'Comedy', 'World cinema']"
18153153,"['Drama', 'Comedy', 'Crime', 'Indie']"
4409112,"['Drama', 'Romance Film', 'Indie']"
17458139,"['Drama', 'Comedy', 'Romance Film', 'World cinema', 'Musical']"
6353227,"['Action', 'Indie', 'Horror']"
3073220,"['Drama', 'World cinema']"
18336087,['Documentary']
24500960,"['Drama', 'Thriller', 'Crime']"
12867966,"['Drama', 'Comedy', 'Romance Film', 'World cinema', 'Musical']"
17705458,"['Comedy', 'Crime', 'Indie']"
4899791,"['Drama', 'Horror']"
10215404,"['Drama', 'Romance Film']"
6856839,"['Drama', 'Comedy', 'Documentary']"
20929541,['Comedy']
5242749,"['Comedy', 'Thriller', 'Adventure', 'Action']"
16744198,"['Drama', 'Musical']"
16808338,"['Drama', 'Comedy']"
12097185,"['Drama', 'Thriller', 'Crime']"
5585875,"['Comedy', 'Documentary']"
24380314,"['Drama', 'Indie']"
2763171,"['Drama', 'Comedy', 'Thriller', 'Crime', 'Indie']"
17298868,"['Drama', 'Adventure', 'Action', 'World cinema', 'Documentary', 'History']"
23775327,"['Drama', 'Romance Film', 'World cinema']"
5930384,"['Drama', 'Romance Film', 'Indie', 'Musical']"
1703740,"['Comedy', 'Adventure', 'Action', 'Crime']"
18066576,"['Drama', 'Romance Film', 'World cinema', 'Documentary', 'History']"
18965892,"['Drama', 'Comedy', 'Indie']"
12893671,['Drama']
13838662,"['Drama', 'Crime', 'History']"
20271564,['Documentary']
15400679,"['Drama', 'Comedy', 'Romance Film']"
19457040,"['Thriller', 'Indie', 'Horror', 'Teen']"
8383529,"['Drama', 'Comedy', 'Romance Film', 'Action', 'World cinema']"
1310085,"['Drama', 'Comedy']"
5555696,['Family Film']
32763008,['Comedy']
864217,"['Indie', 'Science Fiction', 'Family Film']"
2397550,"['Drama', 'Romance Film', 'Thriller']"
2237779,"['Comedy', 'Family Film']"
4270540,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
3060756,"['Drama', 'Indie']"
1249349,['Drama']
2910322,"['Drama', 'Thriller', 'Crime', 'Mystery']"
919013,"['Drama', 'Comedy', 'Romance Film']"
3075802,"['Comedy', 'Romance Film']"
9366011,"['Drama', 'Comedy', 'Adventure', 'Family Film']"
249956,"['Drama', 'Adventure', 'Action', 'World cinema', 'History']"
342741,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
4038581,"['Thriller', 'Adventure', 'Action', 'Crime']"
24665904,"['Adventure', 'Family Film']"
2377503,"['Drama', 'Comedy', 'Indie']"
13086330,"['Drama', 'Comedy']"
24295719,['Documentary']
1787420,"['Documentary', 'Musical']"
20523067,"['Comedy', 'Thriller', 'Crime', 'Indie', 'Mystery']"
12509366,"['Comedy', 'Indie']"
4995581,"['Drama', 'Romance Film', 'Crime', 'Mystery']"
8303428,"['Drama', 'Documentary', 'History']"
34593257,['Comedy']
3231682,"['Thriller', 'Indie', 'Horror', 'Mystery', 'Teen']"
21910320,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
20570407,"['Comedy', 'Adventure', 'Action', 'Science Fiction', 'Family Film']"
978631,"['Adventure', 'Action', 'History']"
4576677,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
17736304,"['Drama', 'Comedy']"
2856257,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
19960810,"['Comedy', 'Romance Film']"
11564856,"['Comedy', 'Thriller', 'Adventure', 'Action']"
31567191,['Comedy']
11244593,"['Drama', 'Comedy', 'Family Film', 'Musical']"
14035596,"['Drama', 'Comedy', 'Indie']"
18788912,"['Comedy', 'Romance Film', 'Indie']"
21811510,"['Drama', 'Thriller', 'Crime', 'Indie', 'Horror']"
9054868,"['Drama', 'Indie']"
1599509,"['Drama', 'Comedy', 'Family Film']"
3375303,"['Drama', 'Comedy', 'Romance Film']"
6557406,"['Drama', 'Comedy']"
17578316,"['Drama', 'Thriller', 'Crime', 'World cinema']"
24059492,"['Drama', 'Indie']"
5578137,['Drama']
2287636,"['Drama', 'Romance Film', 'Science Fiction', 'Family Film', 'Musical']"
2550963,"['Drama', 'Romance Film', 'Action']"
667945,"['Drama', 'World cinema', 'Science Fiction']"
1473196,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
5444611,"['Comedy', 'Teen']"
20374163,"['Thriller', 'Adventure', 'Action']"
33746195,"['Drama', 'Thriller']"
19240936,"['Drama', 'Comedy', 'Thriller', 'Crime', 'Indie']"
26508187,"['Thriller', 'Adventure', 'Action', 'Horror']"
704427,"['Drama', 'Comedy', 'Indie', 'Family Film']"
28781470,"['Documentary', 'Musical']"
88609,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
1173803,"['Drama', 'Science Fiction', 'Family Film']"
846820,"['Comedy', 'Romance Film', 'Family Film']"
488556,"['Comedy', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
12664269,['Comedy']
5814848,"['Comedy', 'Romance Film', 'Indie']"
23732557,"['Drama', 'Musical']"
20259032,['Horror']
667368,"['Adventure', 'Science Fiction', 'Family Film', 'Mystery']"
29320113,"['Thriller', 'Adventure', 'Science Fiction', 'Horror', 'Mystery']"
7882235,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
27538824,"['Comedy', 'Indie']"
246559,"['Drama', 'Comedy', 'Romance Film', 'Science Fiction']"
667371,"['Adventure', 'Science Fiction', 'Family Film', 'Mystery']"
2887437,"['Drama', 'Romance Film', 'Action']"
2988222,"['Comedy', 'Crime']"
20927392,"['Drama', 'Romance Film', 'World cinema']"
8549241,"['Comedy', 'Thriller', 'Crime']"
4744678,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
31777709,"['Drama', 'Thriller']"
15927958,['Romance Film']
1855828,['Drama']
1635059,"['Drama', 'Comedy', 'Romance Film', 'Indie', 'Science Fiction']"
5169883,"['Comedy', 'Adventure', 'Action', 'Crime']"
679577,"['Comedy', 'Action']"
32539171,"['Drama', 'Thriller']"
3576873,"['Comedy', 'Romance Film', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
8942561,"['Drama', 'Romance Film', 'Thriller', 'World cinema']"
2130880,"['Thriller', 'Action', 'Crime', 'Mystery']"
3763760,"['Drama', 'Comedy', 'Romance Film']"
4333441,['Drama']
17955165,"['World cinema', 'Musical']"
25320302,"['Drama', 'Romance Film', 'World cinema']"
967174,"['Thriller', 'Horror']"
212612,['Documentary']
294520,"['Comedy', 'Romance Film', 'Indie']"
142430,"['Drama', 'Comedy', 'Thriller', 'Crime', 'Indie']"
3024556,"['Drama', 'Comedy', 'Indie']"
8067478,"['Comedy', 'Romance Film', 'Teen']"
9425018,"['Drama', 'Comedy', 'Indie']"
343408,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
561226,"['Drama', 'Comedy']"
1740764,"['Comedy', 'Indie']"
73425,"['Drama', 'History']"
1763713,"['Comedy', 'Indie', 'Science Fiction']"
9928554,"['Comedy', 'Romance Film']"
1917459,"['Comedy', 'Romance Film', 'Science Fiction']"
877220,"['Thriller', 'Action', 'Crime', 'Science Fiction']"
12357969,"['Action', 'Family Film']"
31086423,"['Drama', 'Comedy']"
3252748,"['Drama', 'Comedy']"
20973286,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
903383,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
33303633,"['Crime', 'Indie', 'Documentary']"
5033651,"['Adventure', 'Science Fiction', 'Family Film', 'Musical']"
2435296,"['Drama', 'Comedy', 'World cinema']"
34250790,"['Drama', 'Romance Film', 'Musical']"
5024840,"['Drama', 'Romance Film', 'Thriller', 'Indie', 'Mystery']"
7537205,"['Drama', 'Comedy', 'World cinema', 'Horror']"
11639895,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
76643,"['Drama', 'Romance Film', 'Indie']"
4902239,"['Drama', 'Romance Film', 'Mystery', 'History']"
19944417,"['Thriller', 'Action']"
5969984,"['Comedy', 'Science Fiction']"
1786421,"['Drama', 'Comedy', 'Indie', 'World cinema']"
903776,"['Drama', 'Comedy', 'Thriller', 'Crime', 'Mystery']"
5317549,"['Comedy', 'Action', 'Indie', 'Horror']"
4691511,"['Drama', 'Comedy', 'Adventure', 'Family Film']"
10638027,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
6152265,"['Thriller', 'Adventure', 'Action']"
17078365,[]
2435211,"['Drama', 'Comedy', 'Indie', 'Teen']"
1836502,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'World cinema', 'Horror', 'Mystery']"
10490008,['Drama']
34502682,"['Adventure', 'Family Film']"
3143908,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
3288825,"['Comedy', 'Romance Film', 'Indie']"
2674286,"['Comedy', 'Adventure', 'Action', 'Crime']"
25660133,"['Thriller', 'Horror', 'Mystery']"
2093928,"['Comedy', 'Adventure', 'Family Film']"
3021038,"['Comedy', 'Thriller', 'Crime', 'Mystery']"
1569634,"['Drama', 'Romance Film', 'Musical', 'Teen']"
737027,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'Mystery']"
34430482,"['Drama', 'Comedy']"
2400255,"['Drama', 'Romance Film', 'Teen']"
14241382,"['Drama', 'Comedy', 'Indie']"
248613,"['Drama', 'Comedy', 'Romance Film', 'History']"
65669,"['Drama', 'Comedy', 'Adventure', 'Action']"
887388,"['Drama', 'Adventure', 'Action', 'Science Fiction']"
2378034,"['Drama', 'Thriller', 'Crime', 'Indie', 'Mystery']"
26252728,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction', 'History']"
12121822,"['Drama', 'Adventure', 'Science Fiction', 'Family Film']"
12675477,['Comedy']
3989120,"['Drama', 'Comedy', 'Romance Film', 'Family Film']"
3600424,"['Drama', 'Crime']"
166121,"['Thriller', 'Adventure', 'Action']"
7839740,"['Comedy', 'Romance Film', 'Indie']"
12674356,"['Drama', 'Comedy', 'Indie']"
5991505,"['Thriller', 'Adventure', 'Action', 'Crime', 'Science Fiction', 'Horror', 'Mystery']"
23829273,"['Drama', 'Comedy']"
53085,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
101401,"['Drama', 'Romance Film']"
4690855,"['Drama', 'Crime', 'Documentary', 'History']"
16490670,"['Drama', 'Action']"
6611648,['Drama']
7400687,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
226842,"['Drama', 'Romance Film', 'Indie', 'Teen']"
11541351,"['Comedy', 'Adventure']"
8591389,"['Drama', 'Romance Film', 'Thriller', 'Crime']"
11263505,"['Drama', 'Crime', 'History']"
29038716,"['Drama', 'Comedy', 'World cinema']"
30083110,"['Drama', 'Thriller', 'Crime', 'Horror']"
1261542,"['Drama', 'World cinema']"
3821533,"['Drama', 'Romance Film']"
7594242,"['Drama', 'Comedy', 'Indie']"
3297470,"['Comedy', 'Adventure', 'Family Film']"
675832,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Science Fiction']"
848218,"['Drama', 'Romance Film', 'Science Fiction']"
35997584,"['Thriller', 'Horror']"
1055089,"['Comedy', 'Crime']"
34543751,['Horror']
2259073,"['Comedy', 'Indie', 'Science Fiction', 'Horror']"
1266819,['Documentary']
2326317,"['Comedy', 'Musical', 'Teen']"
14674285,"['Drama', 'Comedy']"
4148842,"['Comedy', 'Adventure', 'Action']"
4639222,"['Drama', 'Thriller', 'Horror']"
11213660,['Drama']
176489,"['Comedy', 'Romance Film', 'Science Fiction']"
13084794,"['Drama', 'Indie']"
23417076,['Drama']
8270869,"['Drama', 'Horror']"
531816,"['Comedy', 'Family Film', 'Musical']"
1029262,"['Drama', 'Comedy']"
31685799,"['Drama', 'Romance Film', 'Indie']"
20833107,"['Drama', 'Documentary']"
3610087,"['Drama', 'Romance Film', 'Indie', 'Mystery', 'Teen']"
30275589,"['Drama', 'Comedy']"
1476567,"['Drama', 'Thriller', 'Crime', 'Teen']"
4718224,"['Drama', 'Comedy']"
8496235,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
548239,"['Drama', 'Romance Film']"
23891514,"['Comedy', 'Documentary']"
4802267,"['Drama', 'Romance Film', 'Thriller', 'Adventure', 'Action']"
4213204,"['Comedy', 'Adventure', 'Action', 'Crime']"
5880421,"['Drama', 'Romance Film']"
640448,"['Drama', 'Romance Film', 'World cinema']"
3551123,"['Drama', 'Comedy', 'Indie']"
144161,"['Romance Film', 'Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
9627851,"['Drama', 'Comedy', 'World cinema']"
4213193,['Comedy']
3435387,"['Comedy', 'Action', 'Crime', 'Mystery']"
27847491,['Comedy']
2611302,"['Drama', 'Adventure', 'Science Fiction', 'Family Film']"
8883088,['Documentary']
26400853,"['Drama', 'Thriller', 'Crime']"
3450570,"['Drama', 'Musical']"
35007449,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
26083523,"['Romance Film', 'Documentary']"
11151333,"['Drama', 'Comedy', 'World cinema']"
4856981,"['Drama', 'Family Film']"
3859075,"['Drama', 'Adventure', 'Action', 'History']"
8059144,"['Comedy', 'World cinema']"
76515,"['Adventure', 'Action', 'Indie', 'World cinema', 'Science Fiction', 'Family Film']"
27923824,"['Thriller', 'Indie', 'Horror', 'Mystery']"
24778931,"['Drama', 'Romance Film', 'World cinema']"
21860588,"['Drama', 'Adventure', 'Action', 'Crime', 'World cinema', 'Musical']"
4614452,"['Drama', 'Adventure', 'Action']"
1822067,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
6177577,"['Drama', 'Indie']"
31192332,['Documentary']
2918617,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
21597854,['Drama']
2917795,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime', 'Horror']"
26818875,"['Comedy', 'Romance Film']"
219712,"['Thriller', 'Indie', 'Horror', 'Teen']"
357186,"['Drama', 'Adventure', 'Action', 'History']"
3071676,"['Drama', 'Comedy', 'Romance Film', 'World cinema', 'Science Fiction', 'Family Film', 'Musical']"
1089071,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
26759941,"['Drama', 'Adventure', 'Action']"
803786,"['Drama', 'Romance Film', 'Indie', 'Documentary']"
442333,"['Drama', 'Documentary']"
9987605,['Comedy']
3142340,['Comedy']
18758476,['Comedy']
5875943,"['Adventure', 'Science Fiction']"
171076,"['Drama', 'Family Film', 'Musical']"
2306908,"['Comedy', 'Science Fiction', 'Horror']"
243064,"['Science Fiction', 'Horror', 'Mystery']"
20692991,"['Drama', 'Romance Film']"
3133545,"['Drama', 'Thriller', 'Crime', 'Mystery']"
701781,"['Drama', 'Romance Film', 'Adventure', 'Action', 'History']"
113464,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
26999426,"['Thriller', 'Adventure', 'Action', 'Science Fiction']"
15828660,"['Drama', 'Comedy', 'Indie', 'Family Film']"
171078,"['Drama', 'Documentary']"
10474816,"['Comedy', 'Romance Film', 'Indie']"
10483547,"['Drama', 'Comedy', 'Romance Film', 'Indie', 'World cinema']"
80405,"['Action', 'Science Fiction']"
22565598,"['Drama', 'Romance Film', 'Musical']"
24749634,"['Adventure', 'Action', 'Crime', 'World cinema']"
3192515,['Documentary']
8708612,"['Drama', 'Romance Film', 'Thriller']"
16987772,['Comedy']
2138170,"['Drama', 'Comedy', 'Action', 'Crime', 'Indie']"
17032549,"['Drama', 'Crime', 'World cinema']"
18454887,"['Drama', 'Comedy', 'Indie']"
885274,"['Comedy', 'Romance Film']"
400797,['Comedy']
3093796,"['Comedy', 'Romance Film']"
14725310,"['Drama', 'Action', 'World cinema', 'History']"
6236680,"['Drama', 'Romance Film', 'Indie']"
25073384,['Drama']
1690432,"['Indie', 'Horror', 'Mystery', 'Teen']"
2576917,"['Comedy', 'Science Fiction', 'Family Film']"
3389897,"['Comedy', 'Romance Film']"
3654535,"['Comedy', 'Crime', 'Indie']"
29053455,"['Drama', 'Crime']"
2102508,"['Drama', 'Teen']"
25223887,['Drama']
26667879,['Drama']
6215998,"['Drama', 'Comedy', 'Family Film']"
8633398,"['Adventure', 'World cinema', 'Science Fiction', 'Family Film']"
2475962,"['Adventure', 'Action']"
694482,"['Thriller', 'Adventure', 'Action', 'History']"
10792106,"['Drama', 'Action', 'Crime']"
5109530,"['Comedy', 'Teen']"
2580873,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
3289723,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
553101,"['Indie', 'Science Fiction', 'Horror']"
33028800,"['Drama', 'Comedy', 'Thriller']"
31790857,"['Drama', 'Romance Film', 'World cinema', 'History']"
2103388,"['Drama', 'Indie']"
20773045,"['Comedy', 'Romance Film', 'Musical']"
3454830,"['Drama', 'Documentary']"
1586160,"['Drama', 'Indie']"
1720492,"['Drama', 'Comedy']"
18812346,['Documentary']
28791031,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
29664578,['Thriller']
8523825,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
676054,"['Thriller', 'Adventure', 'Action']"
770144,"['Drama', 'Romance Film', 'Musical']"
2669672,"['Drama', 'Crime', 'Indie']"
10317598,"['Documentary', 'History']"
15739815,['Drama']
27375785,"['Comedy', 'Romance Film']"
24592886,"['Indie', 'Documentary']"
11876523,"['Comedy', 'Teen']"
4257402,"['Drama', 'World cinema']"
937809,"['Drama', 'Romance Film', 'Indie']"
2563837,"['Drama', 'Thriller', 'Crime', 'World cinema', 'Mystery']"
600351,"['Comedy', 'Thriller', 'Indie', 'Horror', 'Mystery', 'Teen']"
25029324,"['Adventure', 'Action']"
30624551,"['Drama', 'Science Fiction']"
5801352,"['Thriller', 'Action']"
1495709,"['Indie', 'Science Fiction', 'Horror']"
2425809,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
22740691,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'World cinema']"
28891330,"['Comedy', 'Science Fiction', 'Horror', 'Family Film']"
27091137,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
