,key_0,Wiki_ID,tconst,Freebase_ID,movie,release_date,genres,countries,Ratio_Female_to_Total,num_female,num_male,languages,total_gross,gross,ratio_of_home_country,country,Region,treatment_region,n_languages,n_countries,propensity_score
5067,"('France',)",7222376,tt0481349,/m/0kv0w_,le grand meaulnes,2006.0,['Drama'],['France'],0.2,1.0,4.0,['French'],3926276.0,3904746.0,0.9945164323649178,['France'],Europe,1,1,1,0.12150618972278616
3303,"('United States of America', 'Canada')",2886036,tt0415306,/m/08952r,talladega nights: the ballad of ricky bobby,2006.0,"['Parody', 'Action/Adventure', 'Sports', 'Comedy', 'Action', 'Auto racing']",['United States of America'],0.125,6.0,42.0,['English'],163362095.0,148213377.0,0.9072690760974876,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
4046,"('United Kingdom',)",4267117,tt0435680,/m/0bt60g,kidulthood,2006.0,"['Drama', 'Indie', 'Teen']",['United Kingdom'],0.3,3.0,7.0,['English'],849650.0,849650.0,1.0,['United Kingdom'],Europe,1,1,1,0.12150618972278616
3431,"('India',)",3077127,tt0439662,/m/08pv67,fanaa,2006.0,"['Thriller', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",['India'],0.4375,7.0,9.0,['Hindi'],22181516.0,17700000.0,0.7979616902649936,['India'],Asia,0,1,1,0.12150618972278616
6155,"('France',)",13331970,tt0305395,/m/03c1zxv,cravate club,2002.0,"['Drama', 'Comedy']",['France'],,,,['French'],561096.0,561096.0,1.0,['France'],Europe,1,1,1,0.10678584141223844
529,"('United States of America', 'Canada')",236283,tt0274812,/m/01j9d0,secretary,2002.0,"['Romantic comedy', 'Sex comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'Romance Film', 'Erotica']",['United States of America'],0.5333333333333333,8.0,7.0,['English'],7840665.0,4059680.0,0.5177724083352624,"['United States of America', 'Canada']",North America,0,1,1,0.10678584141223844
13,"('United Kingdom',)",8695,tt0057012,/m/02dwj,dr. strangelove or: how i learned to stop worrying and love the bomb,1964.0,"['Drama', 'Comedy']",['United Kingdom'],0.058823529411764705,1.0,16.0,"['English', 'Russian']",9525941.0,78717.0,0.008263435601795141,['United Kingdom'],Europe,1,2,1,0.03010416715226279
195,"('United States of America', 'Canada')",77856,tt0058331,/m/0kcn7,mary poppins,1964.0,"[""Children's/Family"", 'Musical', 'Fantasy', 'Comedy', 'Drama', 'Family Film', ""Children's Fantasy""]",['United States of America'],0.46153846153846156,6.0,7.0,['English'],103078757.0,102272727.0,0.9921804450940362,"['United States of America', 'Canada']",North America,0,1,1,0.0290658126838385
8691,"('Italy',)",34944530,tt1185590,/m/0j4340g,corazones de mujer,2008.0,['Drama'],"['Italy', 'Morocco']",,,,['Italian'],66253.0,66253.0,1.0,['Italy'],Europe,1,1,2,0.13876020399905115
4408,"('United States of America', 'Canada', 'United Kingdom')",5191706,tt0799934,/m/0d71yv,be kind rewind,2008.0,"['Comedy of Errors', 'Drama', 'Comedy']","['United States of America', 'United Kingdom']",0.23076923076923078,3.0,10.0,['English'],30579406.0,18825666.0,0.615632167609796,"['United States of America', 'Canada', 'United Kingdom']",,0,1,2,0.13876020399905115
8163,"('Germany',)",29475100,tt0211946,/m/03xzlz0,berlin calling,2008.0,"['Drama', 'Comedy', 'World cinema']",['Germany'],0.38461538461538464,5.0,8.0,['German'],585298.0,550645.0,0.9407942620682114,['Germany'],Europe,1,1,1,0.12950246950490452
3871,"('India',)",3915448,tt0490210,/m/0crrc5z,sarkar raj,2008.0,"['Crime Fiction', 'Thriller', 'Indie', 'World cinema', 'Musical', 'Drama', 'Bollywood']",['India'],0.2727272727272727,3.0,8.0,['Hindi'],14161446.0,12096779.0,0.8542050719961789,['India'],Asia,0,1,1,0.12950246950490452
8576,"('France',)",33590333,tt1675434,/m/0hgqwpj,intouchables,2011.0,"['Biographical film', 'Drama', 'Comedy film']",['France'],0.4666666666666667,7.0,8.0,['French'],415695153.0,166126377.0,0.39963510712380135,['France'],Europe,1,1,1,0.1423329492443697
6493,"('United States of America', 'Canada')",16074507,tt0478304,/m/03qnc6q,the tree of life,2011.0,"['Drama', 'Period piece', 'Fantasy', 'Indie']",['United States of America'],0.15,3.0,17.0,['English'],58409247.0,13303319.0,0.22776049484082547,"['United States of America', 'Canada']",North America,0,1,1,0.1423329492443697
8670,"('Netherlands',)",34614111,tt1609159,/m/0j247mh,suskind,2012.0,"['Drama', 'War film']",['Netherlands'],0.5,1.0,1.0,"['Dutch', 'German']",1918164.0,1912323.0,0.9969549006237214,['Netherlands'],Europe,1,2,1,0.1514290310550934
8245,"('United States of America', 'Canada')",30508863,tt1702425,/m/0gls5qd,casa de mi padre,2012.0,['Comedy'],['United States of America'],0.13043478260869565,3.0,20.0,"['English', 'Spanish']",8446952.0,5909483.0,0.6995994531518588,"['United States of America', 'Canada']",North America,0,2,1,0.1514290310550934
608,"('United Kingdom',)",284525,tt0120630,/m/01pv91,chicken run,2000.0,"['Adventure', ""Children's/Family"", 'Stop motion', 'Animation', 'Adventure Comedy', 'Comedy', 'Escape Film', 'Fantasy', 'Family Film', 'Family-Oriented Adventure']",['United Kingdom'],0.5,5.0,5.0,['English'],115470711.0,40247.0,0.0003485472606122604,['United Kingdom'],Europe,1,1,1,0.10003104243541587
502,"('United States of America', 'Canada')",225573,tt0215545,/m/01gwbq,bamboozled,2000.0,"['Media Satire', 'Indie', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Black comedy', 'Music']",['United States of America'],0.2727272727272727,3.0,8.0,['English'],2274979.0,2274979.0,1.0,"['United States of America', 'Canada']",North America,0,1,1,0.10003104243541587
7681,"('Russia',)",25432148,tt0478737,/m/09k51yg,treasure raiders,2007.0,"['Thriller', 'Action/Adventure', 'World cinema', 'Sports', 'Action', 'Auto racing']","['United States of America', 'Russia']",0.2857142857142857,2.0,5.0,['English'],851570.0,846114.0,0.9935930105569712,['Russia'],Europe,1,1,2,0.1344625380836463
2806,"('United States of America', 'Canada', 'Australia')",2246413,tt0259324,/m/06yykb,ghost rider,2007.0,"['Thriller', 'Horror', 'Adventure', 'Superhero movie', 'Action/Adventure', 'Fantasy', 'Drama', 'Action']","['United States of America', 'Australia']",0.2222222222222222,2.0,7.0,['English'],228045043.0,121506563.0,0.5328182599434972,"['United States of America', 'Canada', 'Australia']",,0,1,2,0.1344625380836463
7352,"('France',)",23252456,tt0362048,/m/065yr3p,malabar princess,2004.0,['Drama'],['France'],0.125,1.0,7.0,['French'],9139342.0,9112163.0,0.9970261535239626,['France'],Europe,1,1,1,0.11393902414204478
919,"('United States of America', 'Canada')",492158,tt0299172,/m/02gz3x,home on the range,2004.0,"['Western', 'Family Film', 'Comedy', 'Animation']",['United States of America'],0.3333333333333333,6.0,12.0,['English'],145358062.0,50030461.0,0.344187727268956,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
1105,"('United Kingdom',)",633832,tt0301199,/m/02yy9r,dirty pretty things,2002.0,"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",['United Kingdom'],0.18181818181818182,2.0,9.0,"['French', 'Somali', 'English', 'Spanish']",11945614.0,852571.0,0.0713710488217684,['United Kingdom'],Europe,1,4,1,0.11758633130119604
4346,"('United States of America', 'Canada')",5055788,tt0318068,/m/0d0r4r,shanghai ghetto,2002.0,"['History', 'War film', 'Documentary']",['United States of America'],,,,"['Mandarin Chinese', 'Standard Mandarin', 'English', 'German']",712446.0,712446.0,1.0,"['United States of America', 'Canada']",North America,0,4,1,0.11758633130119604
1642,"('Finland',)",1016655,tt0323443,/m/03zjk6,nousukausi,2003.0,"['Comedy of manners', 'Drama', 'Comedy']",['Finland'],0.3333333333333333,1.0,2.0,['Finnish'],1337433.0,1337433.0,1.0,['Finland'],Europe,1,1,1,0.11031165084496192
1414,"('United States of America', 'Canada')",858333,tt0360916,/m/03hwtr,the real cancun,2003.0,"['Culture & Society', 'Biography', 'Documentary']",['United States of America'],,,,['English'],5288140.0,3825421.0,0.7233963170415306,"['United States of America', 'Canada']",North America,0,1,1,0.11031165084496192
7775,"('Russia',)",26062159,tt0766224,/m/0b6fk95,zhizn vrasplokh,2007.0,['Drama'],['Russia'],,,,[],269097.0,251600.0,0.9349788366276844,['Russia'],Europe,1,0,1,0.12153484093837973
7545,"('United States of America', 'Canada')",24402410,tt0765460,/m/04zvfy_,cover,2007.0,"['Crime Fiction', 'LGBT', 'Drama', 'Indie']",['United States of America'],0.5,5.0,5.0,[],79436.0,79436.0,1.0,"['United States of America', 'Canada']",North America,0,0,1,0.12153484093837973
4650,"('France',)",5824039,tt0804540,/m/0f7djb,taxi 4,2007.0,"['Ensemble Film', 'Action', 'Comedy', 'Slapstick']",['France'],0.16666666666666666,1.0,5.0,['French'],61693661.0,33342703.0,0.5404558987024615,['France'],Europe,1,1,1,0.12544976758228776
4475,"('India',)",5374233,tt0489486,/m/0dh_4f,"good boy, bad boy",2007.0,"['Bollywood', 'Musical', 'Romance Film', 'World cinema', 'Comedy']",['India'],0.375,3.0,5.0,['Hindi'],2602490.0,2566887.0,0.9863196400370414,['India'],Asia,0,1,1,0.12544976758228776
6185,"('United Kingdom',)",13485985,tt0963743,/m/03c6xyy,"angus, thongs and perfect snogging",2008.0,"['Romantic comedy', 'Romance Film', 'Coming of age', 'Comedy', 'Teen']","['United States of America', 'United Kingdom']",0.6,6.0,4.0,['English'],14924998.0,10627381.0,0.712052423725618,['United Kingdom'],Europe,1,1,2,0.13876020399905115
5499,"('United States of America', 'Canada', 'United Kingdom')",9315177,tt0893382,/m/02847m9,shine a light,2008.0,"['Concert film', 'Rockumentary', 'Musical', 'Music', 'Biographical film', 'Documentary']","['United States of America', 'United Kingdom']",0.14285714285714285,1.0,6.0,['English'],15773351.0,6832667.0,0.43317789606026014,"['United States of America', 'Canada', 'United Kingdom']",,0,1,2,0.13876020399905115
6426,"('Netherlands',)",15462344,tt0948532,/m/03mb2tj,moordwijven,2007.0,"['Crime Comedy', 'Action Comedy', 'Comedy', 'Black comedy']",['Netherlands'],1.0,1.0,0.0,['Dutch'],4895256.0,4773977.0,0.9752251976198998,['Netherlands'],Europe,1,1,1,0.12544976758228776
3737,"('United States of America', 'Canada')",3623103,tt0373883,/m/09qljs,halloween,2007.0,"['Cult', 'Horror', 'Slasher']",['United States of America'],0.24242424242424243,8.0,25.0,['English'],80460948.0,58272029.0,0.7242274724379335,"['United States of America', 'Canada']",North America,0,1,1,0.12544976758228776
6259,"('Russia',)",14141235,tt0488478,/m/03cvvtb,12,2007.0,"['Crime Fiction', 'Thriller', 'World cinema', 'Drama', 'War film', 'Courtroom Drama']",['Russia'],0.0,0.0,9.0,"['Chechen', 'Russian']",7537453.0,6813177.0,0.90390971592128,['Russia'],Europe,1,2,1,0.1294722167982476
3093,"('United States of America', 'Canada')",2572851,tt0442933,/m/07nxnw,beowulf,2007.0,"['Computer Animation', 'Action', 'Fantasy', 'Adventure', 'Animation']",['United States of America'],0.23076923076923078,3.0,10.0,"['Old English language', 'English']",193407817.0,82280579.0,0.4254253022255042,"['United States of America', 'Canada']",North America,0,2,1,0.1294722167982476
7785,"('France',)",26109442,tt0384177,/m/0b6gz1v,holy lola,2004.0,['Drama'],['France'],0.4,2.0,3.0,"['French', 'Khmer language', 'Italian', 'English']",2854386.0,2679755.0,0.938820117531406,['France'],Europe,1,4,1,0.12536145822419437
895,"('United States of America', 'Canada')",477099,tt0343660,/m/02f6g5,50 first dates,2004.0,"['Romantic comedy', 'Romance Film', 'Comedy']",['United States of America'],0.5,6.0,6.0,"['Turkish', 'Standard Mandarin', 'English', 'Hawaiian language']",198520934.0,120908074.0,0.609044454727379,"['United States of America', 'Canada']",North America,0,4,1,0.12536145822419437
3945,"('United Kingdom',)",4093538,tt0450972,/m/0bhn38,as you like it,2006.0,"['Romantic comedy', 'Television movie', 'Costume drama', 'Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film']","['United States of America', 'United Kingdom']",0.2857142857142857,4.0,10.0,['English'],442515.0,105493.0,0.23839417872840468,['United Kingdom'],Europe,1,1,2,0.13027784423045566
3091,"('United States of America', 'Canada', 'Czech Republic')",2571385,tt0443543,/m/07nt8p,the illusionist,2006.0,"['Thriller', 'Crime Fiction', 'Adventure', 'Costume drama', 'Mystery', 'Period piece', 'Fantasy', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film', 'Indie']","['United States of America', 'Czech Republic']",0.14285714285714285,2.0,12.0,['English'],82671284.0,39925087.0,0.4829377876845362,"['United States of America', 'Canada', 'Czech Republic']",,0,1,2,0.13027784423045566
4252,"('Germany',)",4777503,tt0479341,/m/0cmt7r,adam resurrected,2008.0,"['Period piece', 'War film', 'Drama', 'Film adaptation']","['United States of America', 'Israel', 'Germany']",0.29411764705882354,5.0,12.0,"['German', 'English']",82349.0,57215.0,0.6947868219407644,['Germany'],Europe,1,2,3,0.1532006284765129
4285,"('United States of America', 'Canada', 'France', 'United Kingdom')",4881898,tt0364970,/m/0csd19,babylon a.d.,2008.0,"['Thriller', 'Science Fiction', 'Action', 'Adventure']","['United States of America', 'France', 'United Kingdom']",0.3,3.0,7.0,"['Russian', 'English']",72060678.0,32744738.0,0.4544050778983789,"['United States of America', 'Canada', 'France', 'United Kingdom']",,0,2,3,0.1532006284765129
3311,"('United Kingdom',)",2891096,tt0413015,/m/089j8p,mrs. henderson presents,2005.0,"['Music', 'Period piece', 'Drama', 'Comedy', 'War film']",['United Kingdom'],0.625,10.0,6.0,['English'],27876417.0,7102939.0,0.2548010025822185,['United Kingdom'],Europe,1,1,1,0.11766990042882075
2554,"('United States of America', 'Canada')",1959464,tt1016268,/m/06929s,enron: the smartest guys in the room,2005.0,"['Crime Fiction', 'Culture & Society', 'Business', 'Biography', 'Indie', 'Finance & Investing', 'Law & Crime', 'Documentary']",['United States of America'],0.1111111111111111,1.0,8.0,['English'],4854164.0,4071700.0,0.8388056110176747,"['United States of America', 'Canada']",North America,0,1,1,0.11766990042882075
8721,"('Spain',)",35301081,tt0812228,/m/0j7kds8,el coronel macia,2006.0,['Biographical film'],['Spain'],,,,"['French', 'Catalan language', 'English', 'Spanish']",147175.0,147175.0,1.0,['Spain'],Europe,1,4,1,0.1335728752909887
1501,"('United States of America', 'Canada')",920613,tt0317219,/m/03q0r1,cars,2006.0,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Road movie', 'Animation', 'Sports', 'Comedy', 'Family Film', 'Auto racing']",['United States of America'],0.10714285714285714,3.0,25.0,"['Japanese', 'Italian', 'Yiddish', 'English']",434799014.0,244082982.0,0.5613696768870777,"['United States of America', 'Canada']",North America,0,4,1,0.1335728752909887
6996,"('Sweden',)",20225590,tt0997282,/m/04yfrd3,solstorm,2007.0,"['Thriller', 'Mystery', 'Drama']",['Sweden'],0.5,1.0,1.0,['Swedish'],2792237.0,2714992.0,0.9723358010082955,['Sweden'],Europe,1,1,1,0.12544976758228776
2797,"('United States of America', 'Canada')",2236976,tt0426931,/m/06y79v,august rush,2007.0,"['Childhood Drama', 'Romantic fantasy', 'Drama', 'Music', 'Romance Film', 'Musical Drama']",['United States of America'],0.26666666666666666,4.0,11.0,['English'],63622131.0,31664162.0,0.4976910000075288,"['United States of America', 'Canada']",North America,0,1,1,0.12544976758228776
2039,"('United Kingdom',)",1372551,tt0490166,/m/02p479t,london to brighton,2006.0,"['Thriller', 'Crime Fiction', 'Action', 'Drama']",['United Kingdom'],0.4,6.0,9.0,['English'],449681.0,348245.0,0.7744267603034151,['United Kingdom'],Europe,1,1,1,0.12150618972278616
3539,"('United States of America', 'Canada')",3237559,tt0420294,/m/090fjm,the texas chainsaw massacre: the beginning,2006.0,"['Cult', 'Horror', 'Slasher', 'Teen', 'Road-Horror']",['United States of America'],0.5,5.0,5.0,['English'],51709477.0,39517763.0,0.7642267006490899,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
1605,"('United Kingdom',)",983731,tt0251806,/m/03wlwk,long time dead,2002.0,"['Horror', 'Slasher', 'Teen', 'Supernatural']","['France', 'United Kingdom']",0.4,4.0,6.0,['English'],12505503.0,2562448.0,0.2049056323444167,['United Kingdom'],Europe,1,1,2,0.11463348639386026
1886,"('United States of America', 'Canada', 'France')",1223711,tt0297884,/m/04jwly,far from heaven,2002.0,"['LGBT', 'Melodrama', 'Period piece', 'Marriage Drama', 'Drama', 'Gay Themed', 'Romantic drama', 'Romance Film']","['France', 'United States of America']",0.5,5.0,5.0,['English'],26814616.0,17802877.0,0.6639243687099603,"['United States of America', 'Canada', 'France']",,0,1,2,0.11463348639386026
7677,"('France',)",25408157,tt0423914,/m/09k4gr1,zim and co.,2005.0,['Comedy film'],['France'],0.0,0.0,1.0,[],552259.0,552259.0,1.0,['France'],Europe,1,0,1,0.11396612249729375
4754,"('United States of America', 'Canada')",6028263,tt0438427,/m/0flb64,side effects,2005.0,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",['United States of America'],1.0,2.0,0.0,[],2216.0,2216.0,1.0,"['United States of America', 'Canada']",North America,0,0,1,0.11396612249729375
6304,"('Portugal',)",14514409,tt0120763,/m/03d5_f9,os mutantes,1998.0,['Drama'],"['France', 'Portugal']",0.4,6.0,9.0,['Portuguese'],605.0,605.0,1.0,['Portugal'],Europe,1,1,2,0.10065036430248792
202,"('United States of America', 'Canada')",88075,tt0138097,/m/0m313,shakespeare in love,1998.0,"['Romantic comedy', 'Costume drama', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']","['United States of America', 'United Kingdom']",0.23809523809523808,5.0,16.0,['English'],100317794.0,100317794.0,1.0,"['United States of America', 'Canada']",North America,0,1,2,0.10065036430248792
8440,"('United Kingdom',)",32142896,tt1900854,/m/0gw_qph,comes a bright day,2012.0,['Romance Film'],['United Kingdom'],0.2,1.0,4.0,['English'],1142.0,1142.0,1.0,['United Kingdom'],Europe,1,1,1,0.14683949153258502
7922,"('United States of America', 'Canada')",27383563,tt1276104,/m/0by1wkq,looper,2012.0,"['Science Fiction', 'Action']",['United States of America'],0.17647058823529413,3.0,14.0,['English'],166850961.0,66486205.0,0.39847660811495117,"['United States of America', 'Canada']",North America,0,1,1,0.14683949153258502
5350,"('Italy',)",8637935,tt0205836,/m/027c0hk,tutto l'amore che c'e,2000.0,['Drama'],['Italy'],0.0,0.0,2.0,['Italian'],1059622.0,1059622.0,1.0,['Italy'],Europe,1,1,1,0.10003104243541587
